L1Bit,L1SeedName,pre-scale0,rate0,error_rate0,pure0,propotional0
83,L1_DoubleEG_22_10,0,0,0,0,0
84,L1_DoubleEG_22_12,0,0,0,0,0
85,L1_DoubleEG_22_15,0,0,0,0,0
86,L1_DoubleEG_23_10,0,0,0,0,0
87,L1_DoubleEG_24_17,1,874.422,263.648,0,65.469
88,L1_DoubleEG_25_12,1,2543.77,449.68,158.986,519.55
89,L1_DoubleEG_25_13,1,1828.34,381.235,0,266.836
90,L1_DoubleEG_25_14,1,1589.86,355.503,0,204.159
91,L1_TripleEG_14_10_8,10,397.465,177.752,317.972,319.061
92,L1_TripleEG_18_17_8,1,476.957,194.717,79.4929,101.801
100,L1_SingleTau20,0,0,0,0,0
101,L1_SingleTau80er2p1,1,4213.12,578.717,158.986,430.314
102,L1_SingleTau100er2p1,1,1987.32,397.465,0,52.7309
103,L1_SingleTau120er2p1,1,1510.37,346.502,0,41.4717
104,L1_DoubleTau50er2p1,1,2782.25,470.286,79.4929,289.643
105,L1_DoubleTau70er2p1,1,953.915,275.372,0,26.6104
106,L1_DoubleIsoTau28er2p1,1,5326.02,650.678,476.957,1084.85
107,L1_DoubleIsoTau30er2p1,1,4451.6,594.87,0,494.403
108,L1_DoubleIsoTau32er2p1,1,3656.67,539.147,0,278.198
109,L1_DoubleIsoTau33er2p1,1,3577.18,533.255,0,274.413
110,L1_DoubleIsoTau34er2p1,1,3338.7,515.173,0,225.834
111,L1_DoubleIsoTau35er2p1,1,3100.22,496.433,0,194.278
112,L1_DoubleIsoTau36er2p1,1,3020.73,490.027,0,181.029
113,L1_DoubleIsoTau38er2p1,1,2623.27,456.652,0,144.351
120,L1_SingleJet16,0,0,0,0,0
121,L1_SingleJet20,0,0,0,0,0
122,L1_SingleJet35,60000,0,0,0,0
123,L1_SingleJet60,4000,0,0,0,0
124,L1_SingleJet90,30,1112.9,297.435,317.972,390.967
125,L1_SingleJet120,2,3974.65,562.1,317.972,836.372
126,L1_SingleJet140,1,4133.63,573.232,0,260.935
127,L1_SingleJet150,1,3100.22,496.433,0,135.091
128,L1_SingleJet160,1,2623.27,456.652,0,107.569
129,L1_SingleJet170,1,1828.34,381.235,0,60.7165
130,L1_SingleJet180,1,1589.86,355.503,0,43.1111
131,L1_SingleJet200,1,1271.89,317.972,0,25.7908
140,L1_DoubleJet40er3p0,0,0,0,0,0
141,L1_DoubleJet50er3p0,0,0,0,0,0
142,L1_DoubleJet60er3p0,50,874.422,263.648,476.957,519.921
143,L1_DoubleJet80er3p0,10,953.915,275.372,397.465,532.258
144,L1_DoubleJet100er3p0,1,4054.14,567.693,0,434.175
145,L1_DoubleJet112er3p0,1,2146.31,413.057,0,127.994
146,L1_DoubleJet120er3p0,1,1748.84,372.855,0,73.7371
147,L1_TripleJet_84_68_48_VBF,1,5326.02,650.678,556.45,1197.81
148,L1_TripleJet_88_72_56_VBF,1,2941.24,483.536,0,439.375
149,L1_TripleJet_92_76_64_VBF,1,1669.35,364.282,0,119.901
150,L1_QuadJet40er3p0,100,397.465,177.752,317.972,325.198
151,L1_QuadJet50er3p0,8,635.943,224.84,317.972,367.58
152,L1_QuadJet60er3p0,1,635.943,224.84,0,144.138
160,L1_HTT120er,260,635.943,224.84,397.465,432.925
161,L1_HTT160er,60,953.915,275.372,635.943,676.187
162,L1_HTT200er,30,794.929,251.379,317.972,434.817
163,L1_HTT220er,16,874.422,263.648,158.986,235.71
164,L1_HTT240er,8,1271.89,317.972,158.986,331.288
165,L1_HTT255er,2,3974.65,562.1,0,404.35
166,L1_HTT270er,1,6279.94,706.548,0,512.275
167,L1_HTT280er,1,5723.49,674.52,0,433.667
168,L1_HTT300er,1,3974.65,562.1,0,203.663
169,L1_HTT320er,1,3259.21,509.003,0,137.124
170,L1_HTT340er,1,2623.27,456.652,0,88.3367
171,L1_HTT380er,1,1669.35,364.282,0,47.6615
172,L1_HTT400er,1,1510.37,346.502,0,37.3074
173,L1_HTT450er,1,874.422,263.648,0,14.5459
174,L1_HTT500er,1,715.436,238.479,0,11.428
180,L1_ETM30,60000,0,0,0,0
181,L1_ETM40,0,0,0,0,0
182,L1_ETM50,0,0,0,0,0
183,L1_ETM60,1000,397.465,177.752,397.465,397.465
184,L1_ETM70,0,0,0,0,0
185,L1_ETM75,0,0,0,0,0
186,L1_ETM80,0,0,0,0,0
187,L1_ETM85,0,0,0,0,0
188,L1_ETM90,0,0,0,0,0
189,L1_ETM95,0,0,0,0,0
190,L1_ETM100,0,0,0,0,0
191,L1_ETM105,0,0,0,0,0
192,L1_ETM110,1,3418.2,521.27,874.422,1341.66
193,L1_ETM115,1,1828.34,381.235,0,314.577
194,L1_ETM120,1,1112.9,297.435,0,161.602
195,L1_ETM150,1,476.957,194.717,0,6.36735
200,L1_ETMHF70,1000,397.465,177.752,397.465,397.465
201,L1_ETMHF80,0,0,0,0,0
202,L1_ETMHF90,0,0,0,0,0
203,L1_ETMHF100,0,0,0,0,0
204,L1_ETMHF110,0,0,0,0,0
205,L1_ETMHF120,1,5882.48,683.824,715.436,1453.46
206,L1_ETMHF150,1,635.943,224.84,0,34.7324
240,L1_SingleMuOpen_NotBptxOR,35,0,0,0,0
241,L1_SingleMuOpen_NotBptxOR_3BX,1,0,0,0,0
242,L1_SingleJet20er3p0_NotBptxOR,1000,0,0,0,0
243,L1_SingleJet20er3p0_NotBptxOR_3BX,0,0,0,0,0
244,L1_SingleJet43er3p0_NotBptxOR_3BX,1,0,0,0,0
245,L1_SingleJet46er3p0_NotBptxOR_3BX,1,0,0,0,0
250,L1_IsoEG24er2p1_Jet26er3p0_dR_Min0p3,1,6995.38,745.71,0,303.588
251,L1_IsoEG26er2p1_Jet34er3p0_dR_Min0p3,1,5167.04,640.892,0,175.984
252,L1_IsoEG28er2p1_Jet34er3p0_dR_Min0p3,1,4690.08,610.597,0,143.734
253,L1_IsoEG30er2p1_Jet34er3p0_dR_Min0p3,1,4372.11,589.535,0,123.291
254,L1_IsoEG24er2p1_HTT100er,1,5167.04,640.892,0,161.088
255,L1_IsoEG26er2p1_HTT100er,1,5008.05,630.955,0,146.735
256,L1_IsoEG28er2p1_HTT100er,1,4610.59,605.4,0,122.435
257,L1_IsoEG24er2p1_TripleJet_26er3p0_26_26er3p0,1,5723.49,674.52,0,248.309
258,L1_Mu18_HTT100er,1,874.422,263.648,0,59.0073
259,L1_Mu18_Jet24er3p0,1,4690.08,610.597,0,582.508
260,L1_Mu20_EG17,1,158.986,112.42,0,9.09233
261,L1_Mu23_EG10,1,476.957,194.717,0,35.9636
262,L1_Mu23_IsoEG10,1,79.4929,79.4929,0,8.83255
263,L1_Mu5_EG23,1,556.45,210.318,158.986,255.967
264,L1_Mu5_IsoEG20,1,79.4929,79.4929,0,1.58986
265,L1_Mu7_EG23,1,317.972,158.986,0,57.2349
266,L1_Mu7_IsoEG20,1,79.4929,79.4929,0,1.58986
267,L1_Mu7_IsoEG23,1,79.4929,79.4929,0,1.58986
268,L1_HTT250er_QuadJet_70_55_40_35_er2p5,1,3100.22,496.433,238.479,519.553
269,L1_HTT280er_QuadJet_70_55_40_35_er2p5,1,2146.31,413.057,0,151.57
270,L1_HTT300er_QuadJet_70_55_40_35_er2p5,1,1589.86,355.503,0,93.1872
275,L1_DoubleJet100er2p3_dEta_Max1p6,1,2066.82,405.336,0,199.557
276,L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6,1,1351.38,327.758,556.45,659.63
277,L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6,1,397.465,177.752,0,56.5318
278,L1_IsoTau40er_ETM80,1,2623.27,456.652,158.986,370.968
279,L1_IsoTau40er_ETM85,1,2225.8,420.637,0,175.92
280,L1_IsoTau40er_ETM90,1,1669.35,364.282,0,90.7908
281,L1_IsoTau40er_ETM95,1,1510.37,346.502,0,71.948
282,L1_IsoTau40er_ETM100,1,1192.39,307.875,0,48.9303
283,L1_IsoTau40er_ETMHF80,1,2623.27,456.652,158.986,349.053
284,L1_IsoTau40er_ETMHF90,1,2066.82,405.336,0,133.262
285,L1_Mu22er2p1_IsoTau40er2p1,1,158.986,112.42,0,7.96921
286,L1_QuadJet36er3p0_IsoTau52er2p1,1,2702.76,463.519,238.479,427.638
287,L1_ETM80_Jet60_dPhi_Min0p4,0,0,0,0,0
288,L1_ETM90_Jet60_dPhi_Min0p4,0,0,0,0,0
289,L1_ETM100_Jet60_dPhi_Min0p4,0,0,0,0,0
290,L1_ETM110_Jet60_dPhi_Min0p4,1,1828.34,381.235,0,251.469
291,L1_DoubleJet60er3p0_ETM70,1,4451.6,594.87,317.972,1229.41
292,L1_DoubleJet60er3p0_ETM80,1,2464.28,442.598,0,346.842
293,L1_DoubleJet60er3p0_ETM90,1,1907.83,389.434,0,245.67
294,L1_DoubleJet60er3p0_ETM100,1,1033.41,286.616,0,114.544
295,L1_DoubleEG_Iso23_10,1,1589.86,355.503,0,61.2795
296,L1_DoubleEG_Iso24_10,1,1589.86,355.503,0,61.2795
297,L1_TripleEG_Iso20_10_5,1,1033.41,286.616,0,40.7169
298,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620,0,0,0,0,0
299,L1_DoubleJet_100_30_DoubleJet30_Mass_Min620,1,5167.04,640.892,238.479,1282.14
300,L1_DoubleJet_100_35_DoubleJet35_Mass_Min620,1,4372.11,589.535,0,945.49
301,L1_DoubleJet30_Mass_Min400_Mu6,0,0,0,0,0
302,L1_DoubleJet30_Mass_Min400_Mu10,0,0,0,0,0
303,L1_IsoEG18er2p1_IsoTau24er2p1_dEta_Min0p2,1,1510.37,346.502,0,38.0885
304,L1_IsoEG20er2p1_IsoTau25er2p1_dEta_Min0p2,1,1430.87,337.26,0,36.1958
305,L1_IsoEG22er2p1_IsoTau26er2p1_dEta_Min0p2,1,1351.38,327.758,0,32.5825
306,L1_Mu16er2p1_Tau20er2p1,1,3577.18,533.255,79.4929,684.249
307,L1_Mu16er2p1_Tau24er2p1,1,1033.41,286.616,0,127.654
308,L1_Mu18er2p1_Tau20er2p1,1,2464.28,442.598,0,216.356
309,L1_Mu18er2p1_Tau24er2p1,1,874.422,263.648,0,61.4096
310,L1_Mu18er2p1_IsoTau26er2p1,1,635.943,224.84,0,44.6278
311,L1_Mu20er2p1_IsoTau26er2p1,1,476.957,194.717,0,24.7545
315,L1_Mu6_HTT240er,1,715.436,238.479,0,57.6496
316,L1_Mu6_HTT250er,1,715.436,238.479,0,57.6496
317,L1_Mu15_HTT100er,1,1033.41,286.616,0,105.378
318,L1_DoubleMu0_ETMHF40_Jet60_OR_DoubleJet30,0,0,0,0,0
319,L1_DoubleMu0_ETMHF50_Jet60_OR_DoubleJet30,0,0,0,0,0
320,L1_DoubleMu0_ETMHF60_Jet60_OR_DoubleJet30,0,0,0,0,0
321,L1_DoubleMu0_ETMHF70_Jet60_OR_DoubleJet30,0,0,0,0,0
322,L1_DoubleMu0_ETMHF80_Jet60_OR_DoubleJet30,0,0,0,0,0
323,L1_DoubleMu3_SQ_ETMHF40_Jet60_OR_DoubleJet30,0,0,0,0,0
324,L1_DoubleMu3_SQ_ETMHF50_Jet60_OR_DoubleJet30,0,0,0,0,0
325,L1_DoubleMu3_SQ_ETMHF60_Jet60_OR_DoubleJet30,1,1907.83,389.434,397.465,785.828
326,L1_DoubleMu3_SQ_ETMHF70_Jet60_OR_DoubleJet30,1,1033.41,286.616,0,279.534
327,L1_DoubleMu3_SQ_ETMHF80_Jet60_OR_DoubleJet30,1,635.943,224.84,0,144.396
328,L1_DoubleMu3_SQ_HTT100er,0,0,0,0,0
329,L1_DoubleMu3_SQ_HTT200er,1,397.465,177.752,0,50.314
330,L1_DoubleMu3_SQ_HTT220er,1,397.465,177.752,0,50.314
331,L1_DoubleMu3_SQ_HTT240er,1,238.479,137.686,0,13.8797
332,L1_DoubleMu_15_7_SQ,1,238.479,137.686,0,13.5684
333,L1_DoubleMu_15_7_SQ_Mass_Min4,1,238.479,137.686,0,13.5684
334,L1_TripleMu3_SQ,1,953.915,275.372,79.4929,371.839
335,L1_DoubleEG6_HTT240er,1,3338.7,515.173,238.479,476.28
336,L1_DoubleEG6_HTT250er,1,3020.73,490.027,0,226.445
337,L1_DoubleEG6_HTT270er,1,2066.82,405.336,0,118.065
338,L1_DoubleEG6_HTT300er,1,1351.38,327.758,0,49.748
339,L1_ETMHF70_Jet60_OR_DoubleJet30,0,0,0,0,0
340,L1_ETMHF75_Jet60_OR_DoubleJet30,0,0,0,0,0
341,L1_ETMHF80_Jet60_OR_DoubleJet30,0,0,0,0,0
342,L1_ETMHF85_Jet60_OR_DoubleJet30,0,0,0,0,0
343,L1_ETMHF90_Jet60_OR_DoubleJet30,0,0,0,0,0
344,L1_ETMHF95_Jet60_OR_DoubleJet30,0,0,0,0,0
345,L1_ETMHF100_Jet60_OR_DoubleJet30,0,0,0,0,0
346,L1_ETMHF105_Jet60_OR_DoubleJet30,0,0,0,0,0
347,L1_ETMHF110_Jet60_OR_DoubleJet30,1,11765,967.073,317.972,3205.83
348,L1_ETMHF115_Jet60_OR_DoubleJet30,1,8187.77,806.765,0,1593.45
349,L1_ETMHF120_Jet60_OR_DoubleJet30,1,5167.04,640.892,0,738.028
350,L1_ETMHF70_Jet60_OR_DiJet30woTT28,0,0,0,0,0
351,L1_ETMHF80_Jet60_OR_DiJet30woTT28,0,0,0,0,0
352,L1_ETMHF90_Jet60_OR_DiJet30woTT28,0,0,0,0,0
353,L1_ETMHF100_Jet60_OR_DiJet30woTT28,0,0,0,0,0
354,L1_ETMHF110_Jet60_OR_DiJet30woTT28,1,8505.74,822.281,0,1980.32
355,L1_ETMHF120_Jet60_OR_DiJet30woTT28,1,3577.18,533.255,0,413.432
356,L1_ETMHF70_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
357,L1_ETMHF80_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
358,L1_ETMHF90_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
359,L1_ETMHF100_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
360,L1_ETMHF110_Jet90_OR_DoubleJet45_OR_TripleJet30,1,9221.18,856.165,0,2045.68
361,L1_DoubleMu7_SQ_EG7,1,317.972,158.986,0,64.2451
370,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4,1,1987.32,397.465,79.4929,681.293
371,L1_DoubleMu4p5er2p0_SQ_OS_Mass7to18,1,874.422,263.648,238.479,483.791
372,L1_DoubleMu4_SQ_OS_dR_Max1p2,1,1748.84,372.855,158.986,551.455
373,L1_DoubleMu5_SQ_OS_Mass7to18,1,556.45,210.318,79.4929,280.875
374,L1_DoubleMu_20_2_SQ_Mass_Max20,1,317.972,158.986,0,23.9583
375,L1_TripleMu_5_0_0_DoubleMu_5_0_OS_Mass_Max17,0,0,0,0,0
376,L1_DoubleMu4_OS_EG12,1,715.436,238.479,397.465,471.658
377,L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4,1,1669.35,364.282,0,495.81
378,L1_DoubleMu4p5_SQ_OS_dR_Max1p2,1,1112.9,297.435,0,230.171
379,L1_TripleMu_5_3_0_DoubleMu_5_3_OS_Mass_Max17,1,953.915,275.372,79.4929,322.818
380,L1_DoubleMu5_OS_EG12,1,79.4929,79.4929,0,7.94929
381,L1_DoubleMu6_SQ_OS,1,476.957,194.717,0,75.6287
390,L1_Mu6_DoubleEG17,1,79.4929,79.4929,79.4929,79.4929
391,L1_DoubleMu7_EG7,1,397.465,177.752,0,72.1944
400,L1_IsolatedBunch,0,0,0,0,0
401,L1_FirstBunchInTrain,0,0,0,0,0
402,L1_FirstBunchAfterTrain,0,0,0,0,0
403,L1_Mu5_EG15,0,0,0,0,0
404,L1_Mu5_EG20,0,0,0,0,0
405,L1_Mu5_IsoEG18,0,0,0,0,0
406,L1_Mu12_EG10,0,0,0,0,0
407,L1_Mu20_EG10,0,0,0,0,0
408,L1_MU20_EG15,1,0,0,0,0
409,L1_Mu20_IsoEG6,1,79.4929,79.4929,0,8.83255
410,L1_Mu6_HTT200er,1,1430.87,337.26,238.479,350.131
411,L1_Mu8_HTT150er,1,1748.84,372.855,556.45,734.964
412,L1_EG25er2p1_HTT125er,0,0,0,0,0
413,L1_EG27er2p1_HTT200er,1,2384.79,435.401,158.986,322.569
414,L1_DoubleJet60er3p0_ETM60,2,3974.65,562.1,397.465,1172.46
415,L1_QuadJet36er3p0_Tau52,80,0,0,0,0
416,L1_ETM75_Jet60_dPhi_Min0p4,0,0,0,0,0
417,L1_DoubleMu0_ETM40,0,0,0,0,0
418,L1_DoubleMu0_ETM55,0,0,0,0,0
419,L1_DoubleMu0_ETM60,0,0,0,0,0
420,L1_DoubleMu0_ETM65,0,0,0,0,0
421,L1_DoubleMu0_ETM70,0,0,0,0,0
422,L1_Jet32_DoubleMu_10_0_dPhi_Jet_Mu0_Max0p4_dPhi_Mu_Mu_Min1p0,100,0,0,0,0
423,L1_Jet32_Mu0_EG10_dPhi_Jet_Mu_Max0p4_dPhi_Mu_EG_Min1p0,190,79.4929,79.4929,79.4929,79.4929
424,L1_DoubleEG6_HTT255er,1,2623.27,456.652,0,175.85
425,L1_DoubleMu0er1p4_dEta_Max1p8_OS,0,0,0,0,0
426,L1_DoubleMu_10_0_dEta_Max1p8,0,0,0,0,0
427,L1_Mu6_DoubleEG10,0,0,0,0,0
428,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4,430,79.4929,79.4929,79.4929,79.4929
429,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4,20,79.4929,79.4929,0,39.7465
430,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4,1,238.479,137.686,0,13.0164
431,L1_SingleEG2_BptxAND,0,0,0,0,0
432,L1_SingleJet12_BptxAND,0,0,0,0,0
433,L1_ETT55_BptxAND,0,0,0,0,0
434,L1_ETT70_BptxAND,0,0,0,0,0
435,L1_ETT75_BptxAND,0,0,0,0,0
436,L1_MinimumBiasHF0_AND_BptxAND,0,0,0,0,0
437,L1_MinimumBiasHF0_OR_BptxAND,0,0,0,0,0
438,L1_Mu10er2p1_ETM30,0,0,0,0,0
439,L1_Mu14er2p1_ETM30,0,0,0,0,0
450,L1_AlwaysTrue,0,0,0,0,0
451,L1_NotBptxOR,0,0,0,0,0
452,L1_BptxXOR,0,0,0,0,0
453,L1_ZeroBias_copy,0,0,0,0,0
454,L1_BPTX_BeamGas_Ref1_VME,0,0,0,0,0
455,L1_BPTX_BeamGas_Ref2_VME,0,0,0,0,0
456,L1_BPTX_BeamGas_B1_VME,0,0,0,0,0
457,L1_BPTX_BeamGas_B2_VME,0,0,0,0,0
458,L1_ZeroBias,0,0,0,0,0
459,L1_BptxPlus,0,0,0,0,0
460,L1_BptxMinus,0,0,0,0,0
461,L1_BptxOR,0,0,0,0,0
462,L1_BPTX_AND_Ref1_VME,0,0,0,0,0
463,L1_BPTX_B1NotB2_VME,0,0,0,0,0
464,L1_BPTX_B2NotB1_VME,0,0,0,0,0
465,L1_BPTX_NotOR_VME,0,0,0,0,0
466,L1_BPTX_AND_Ref2_NIM,0,0,0,0,0
467,L1_BPTX_B1NotB2_NIM,0,0,0,0,0
468,L1_BPTX_B2NotB1_NIM,0,0,0,0,0
469,L1_BPTX_NotOR_NIM,0,0,0,0,0
470,L1_BPTX_AND_Ref3_VME,0,0,0,0,0
471,L1_BPTX_OR_Ref3_VME,0,0,0,0,0
472,L1_BPTX_RefAND_VME,0,0,0,0,0
473,L1_FirstCollisionInOrbit,0,0,0,0,0
474,L1_BPTX_AND_Ref4_VME,0,0,0,0,0
475,L1_BPTX_OR_Ref4_VME,0,0,0,0,0
476,L1_LastCollisionInTrain,0,0,0,0,0
477,L1_FirstCollisionInTrain,0,0,0,0,0
478,L1_BPTX_AND_NIM,0,0,0,0,0
479,L1_BPTX_B1_NIM,0,0,0,0,0
480,L1_BPTX_B2_NIM,0,0,0,0,0
481,L1_BPTX_OR_NIM,0,0,0,0,0



9999,Total rate,1,74.4054,2.43202,21.0656,74.4054
