L1Bit,L1SeedName,pre-scale0,rate0,error_rate0,pure0,propotional0
82,L1_DoubleEG_20_18,0,0,0,0,0
83,L1_DoubleEG_22_10,0,0,0,0,0
84,L1_DoubleEG_22_12,0,0,0,0,0
85,L1_DoubleEG_22_15,0,0,0,0,0
86,L1_DoubleEG_23_10,0,0,0,0,0
87,L1_DoubleEG_24_17,1,1090.11,328.68,0,81.5235
88,L1_DoubleEG_25_12,1,3171.22,560.598,198.201,647.329
89,L1_DoubleEG_25_13,1,2279.31,475.27,0,332.293
90,L1_DoubleEG_25_14,1,1982.01,443.191,0,254.156
91,L1_TripleEG_14_10_8,5,1090.11,328.68,891.906,896.324
92,L1_TripleEG_18_17_8,1,594.604,242.746,99.1006,126.956
100,L1_SingleTau20,0,0,0,0,0
101,L1_SingleTau80er2p1,1,5252.33,721.463,198.201,533.295
102,L1_SingleTau100er2p1,1,2477.52,495.503,0,65.689
103,L1_SingleTau120er2p1,1,1882.91,431.97,0,51.6727
104,L1_DoubleTau50er2p1,1,3468.52,586.287,99.1006,359.029
105,L1_DoubleTau70er2p1,1,1189.21,343.295,0,33.1391
106,L1_DoubleIsoTau28er2p1,1,6639.74,811.174,594.604,1352.14
107,L1_DoubleIsoTau30er2p1,1,5549.63,741.601,0,615.771
108,L1_DoubleIsoTau32er2p1,1,4558.63,672.133,0,346.288
109,L1_DoubleIsoTau33er2p1,1,4459.53,664.787,0,341.979
110,L1_DoubleIsoTau34er2p1,1,4162.23,642.245,0,281.418
111,L1_DoubleIsoTau35er2p1,1,3864.92,618.883,0,241.984
112,L1_DoubleIsoTau36er2p1,1,3765.82,610.897,0,225.467
113,L1_DoubleIsoTau38er2p1,1,3270.32,569.29,0,179.696
120,L1_SingleJet16,0,0,0,0,0
121,L1_SingleJet20,0,0,0,0,0
122,L1_SingleJet35,60000,0,0,0,0
123,L1_SingleJet60,4000,0,0,0,0
124,L1_SingleJet90,30,1387.41,370.801,396.402,486.932
125,L1_SingleJet120,2,4955.03,700.747,297.302,989.481
126,L1_SingleJet140,1,5153.23,714.625,0,322.136
127,L1_SingleJet150,1,3864.92,618.883,0,165.887
128,L1_SingleJet160,1,3270.32,569.29,0,134.032
129,L1_SingleJet170,1,2279.31,475.27,0,75.6643
130,L1_SingleJet180,1,1982.01,443.191,0,53.7164
131,L1_SingleJet200,1,1585.61,396.402,0,32.1239
140,L1_DoubleJet40er3p0,0,0,0,0,0
141,L1_DoubleJet50er3p0,100,1585.61,396.402,1090.11,1227.63
142,L1_DoubleJet60er3p0,50,1090.11,328.68,594.604,648.081
143,L1_DoubleJet80er3p0,10,1189.21,343.295,495.503,662.66
144,L1_DoubleJet100er3p0,1,5054.13,707.72,0,539.051
145,L1_DoubleJet112er3p0,1,2675.72,514.942,0,158.232
146,L1_DoubleJet120er3p0,1,2180.21,464.823,0,91.6928
147,L1_TripleJet_84_68_48_VBF,1,6639.74,811.174,693.704,1492.19
148,L1_TripleJet_88_72_56_VBF,1,3666.72,602.806,0,547.387
149,L1_TripleJet_92_76_64_VBF,1,2081.11,454.136,0,149.243
150,L1_QuadJet40er3p0,100,495.503,221.596,396.402,405.412
151,L1_QuadJet50er3p0,4,1585.61,396.402,891.906,1017.88
152,L1_QuadJet60er3p0,1,792.805,280.299,0,179.655
160,L1_HTT120er,260,792.805,280.299,495.503,539.71
161,L1_HTT160er,60,1189.21,343.295,792.805,842.975
162,L1_HTT200er,30,991.006,313.384,396.402,542.069
163,L1_HTT220er,16,1090.11,328.68,198.201,293.829
164,L1_HTT240er,8,1585.61,396.402,198.201,413.003
165,L1_HTT255er,2,4955.03,700.747,0,501.498
166,L1_HTT270er,1,7828.95,880.826,0,636.352
167,L1_HTT280er,1,7135.24,840.897,0,538.835
168,L1_HTT300er,1,4955.03,700.747,0,253.497
169,L1_HTT320er,1,4063.13,634.554,0,170.546
170,L1_HTT340er,1,3270.32,569.29,0,109.865
171,L1_HTT380er,1,2081.11,454.136,0,59.3666
172,L1_HTT400er,1,1882.91,431.97,0,46.4585
173,L1_HTT450er,1,1090.11,328.68,0,18.1189
174,L1_HTT500er,1,891.906,297.302,0,14.232
180,L1_ETM30,60000,0,0,0,0
181,L1_ETM40,0,0,0,0,0
182,L1_ETM50,0,0,0,0,0
183,L1_ETM60,1000,495.503,221.596,495.503,495.503
184,L1_ETM70,0,0,0,0,0
185,L1_ETM75,0,0,0,0,0
186,L1_ETM80,0,0,0,0,0
187,L1_ETM85,0,0,0,0,0
188,L1_ETM90,0,0,0,0,0
189,L1_ETM95,0,0,0,0,0
190,L1_ETM100,0,0,0,0,0
191,L1_ETM105,0,0,0,0,0
192,L1_ETM110,1,4261.33,649.846,1090.11,1672.41
193,L1_ETM115,1,2279.31,475.27,0,391.99
194,L1_ETM120,1,1387.41,370.801,0,201.384
195,L1_ETM150,1,594.604,242.746,0,7.8592
200,L1_ETMHF70,1000,495.503,221.596,495.503,495.503
201,L1_ETMHF80,0,0,0,0,0
202,L1_ETMHF90,0,0,0,0,0
203,L1_ETMHF100,0,0,0,0,0
204,L1_ETMHF110,0,0,0,0,0
205,L1_ETMHF120,1,7333.45,852.496,891.906,1809.08
206,L1_ETMHF150,1,792.805,280.299,0,43.2343
240,L1_SingleMuOpen_NotBptxOR,35,0,0,0,0
241,L1_SingleMuOpen_NotBptxOR_3BX,1,0,0,0,0
242,L1_SingleJet20er3p0_NotBptxOR,1000,0,0,0,0
243,L1_SingleJet20er3p0_NotBptxOR_3BX,0,0,0,0,0
244,L1_SingleJet43er3p0_NotBptxOR_3BX,1,0,0,0,0
245,L1_SingleJet46er3p0_NotBptxOR_3BX,1,0,0,0,0
250,L1_IsoEG24er2p1_Jet26er3p0_dR_Min0p3,1,8720.85,929.646,0,361.707
251,L1_IsoEG26er2p1_Jet34er3p0_dR_Min0p3,1,6441.54,798.975,0,215.885
252,L1_IsoEG28er2p1_Jet34er3p0_dR_Min0p3,1,5846.94,761.206,0,176.314
253,L1_IsoEG30er2p1_Jet34er3p0_dR_Min0p3,1,5450.53,734.95,0,150.567
254,L1_IsoEG24er2p1_HTT100er,1,6441.54,798.975,0,195.887
255,L1_IsoEG26er2p1_HTT100er,1,6243.34,786.587,0,179.37
256,L1_IsoEG28er2p1_HTT100er,1,5747.84,754.728,0,148.057
257,L1_IsoEG24er2p1_TripleJet_26er3p0_26_26er3p0,1,7135.24,840.897,0,292.788
258,L1_Mu18_HTT100er,1,1090.11,328.68,0,70.2468
259,L1_Mu18_Jet24er3p0,1,5846.94,761.206,0,649.871
260,L1_Mu20_EG17,1,198.201,140.149,0,10.4316
261,L1_Mu23_EG10,1,594.604,242.746,0,42.3384
262,L1_Mu23_IsoEG10,1,99.1006,99.1006,0,11.0112
263,L1_Mu5_EG23,1,693.704,262.196,198.201,308.374
264,L1_Mu5_IsoEG20,1,99.1006,99.1006,0,1.86982
265,L1_Mu7_EG23,1,396.402,198.201,0,60.6223
266,L1_Mu7_IsoEG20,1,99.1006,99.1006,0,1.86982
267,L1_Mu7_IsoEG23,1,99.1006,99.1006,0,1.86982
268,L1_HTT250er_QuadJet_70_55_40_35_er2p5,1,3864.92,618.883,297.302,645.07
269,L1_HTT280er_QuadJet_70_55_40_35_er2p5,1,2675.72,514.942,0,187.403
270,L1_HTT300er_QuadJet_70_55_40_35_er2p5,1,1982.01,443.191,0,115.995
275,L1_DoubleJet100er2p3_dEta_Max1p6,1,2576.62,505.316,0,247.86
276,L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6,1,1684.71,408.602,495.503,711.804
277,L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6,1,495.503,221.596,0,69.7295
278,L1_IsoTau40er_ETM80,1,3270.32,569.29,198.201,462.339
279,L1_IsoTau40er_ETM85,1,2774.82,524.391,0,219.263
280,L1_IsoTau40er_ETM90,1,2081.11,454.136,0,113.094
281,L1_IsoTau40er_ETM95,1,1882.91,431.97,0,89.6034
282,L1_IsoTau40er_ETM100,1,1486.51,383.815,0,60.8199
283,L1_IsoTau40er_ETMHF80,1,3270.32,569.29,198.201,434.46
284,L1_IsoTau40er_ETMHF90,1,2576.62,505.316,0,165.778
285,L1_Mu22er2p1_IsoTau40er2p1,1,198.201,140.149,0,9.7204
286,L1_QuadJet36er3p0_IsoTau52er2p1,1,3369.42,577.851,297.302,532.267
287,L1_ETM80_Jet60_dPhi_Min0p4,0,0,0,0,0
288,L1_ETM90_Jet60_dPhi_Min0p4,0,0,0,0,0
289,L1_ETM100_Jet60_dPhi_Min0p4,0,0,0,0,0
290,L1_ETM110_Jet60_dPhi_Min0p4,1,2279.31,475.27,0,313.296
291,L1_DoubleJet60er3p0_ETM70,1,5549.63,741.601,396.402,1507.26
292,L1_DoubleJet60er3p0_ETM80,1,3072.12,551.769,0,432.185
293,L1_DoubleJet60er3p0_ETM90,1,2378.41,485.492,0,306.058
294,L1_DoubleJet60er3p0_ETM100,1,1288.31,357.312,0,142.588
295,L1_DoubleEG_Iso23_10,1,1982.01,443.191,0,72.4903
296,L1_DoubleEG_Iso24_10,1,1982.01,443.191,0,72.4903
297,L1_TripleEG_Iso20_10_5,1,1288.31,357.312,0,49.1866
298,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620,0,0,0,0,0
299,L1_DoubleJet_100_30_DoubleJet30_Mass_Min620,1,6441.54,798.975,297.302,1577.06
300,L1_DoubleJet_100_35_DoubleJet35_Mass_Min620,1,5450.53,734.95,0,1160.4
301,L1_DoubleJet30_Mass_Min400_Mu6,0,0,0,0,0
302,L1_DoubleJet30_Mass_Min400_Mu10,1,5054.13,707.72,2180.21,2850
303,L1_IsoEG18er2p1_IsoTau24er2p1_dEta_Min0p2,1,1882.91,431.97,0,47.3494
304,L1_IsoEG20er2p1_IsoTau25er2p1_dEta_Min0p2,1,1783.81,420.448,0,45.0971
305,L1_IsoEG22er2p1_IsoTau26er2p1_dEta_Min0p2,1,1684.71,408.602,0,40.5926
306,L1_Mu16er2p1_Tau20er2p1,1,4459.53,664.787,0,680.99
307,L1_Mu16er2p1_Tau24er2p1,1,1288.31,357.312,0,126.832
308,L1_Mu18er2p1_Tau20er2p1,1,3072.12,551.769,0,243.747
309,L1_Mu18er2p1_Tau24er2p1,1,1090.11,328.68,0,69.0233
310,L1_Mu18er2p1_IsoTau26er2p1,1,792.805,280.299,0,50.5941
311,L1_Mu20er2p1_IsoTau26er2p1,1,594.604,242.746,0,29.6729
315,L1_Mu6_HTT240er,1,891.906,297.302,0,69.137
316,L1_Mu6_HTT250er,1,891.906,297.302,0,69.137
317,L1_Mu15_HTT100er,1,1288.31,357.312,0,114.842
318,L1_DoubleMu0_ETMHF40_Jet60_OR_DoubleJet30,0,0,0,0,0
319,L1_DoubleMu0_ETMHF50_Jet60_OR_DoubleJet30,0,0,0,0,0
320,L1_DoubleMu0_ETMHF60_Jet60_OR_DoubleJet30,0,0,0,0,0
321,L1_DoubleMu0_ETMHF70_Jet60_OR_DoubleJet30,0,0,0,0,0
322,L1_DoubleMu0_ETMHF80_Jet60_OR_DoubleJet30,2,2081.11,454.136,1288.31,1442.96
323,L1_DoubleMu3_SQ_ETMHF40_Jet60_OR_DoubleJet30,0,0,0,0,0
324,L1_DoubleMu3_SQ_ETMHF50_Jet60_OR_DoubleJet30,1,3666.72,602.806,693.704,1436.28
325,L1_DoubleMu3_SQ_ETMHF60_Jet60_OR_DoubleJet30,1,2378.41,485.492,0,570.539
326,L1_DoubleMu3_SQ_ETMHF70_Jet60_OR_DoubleJet30,1,1288.31,357.312,0,243.465
327,L1_DoubleMu3_SQ_ETMHF80_Jet60_OR_DoubleJet30,1,792.805,280.299,0,123.718
328,L1_DoubleMu3_SQ_HTT100er,1,2477.52,495.503,891.906,1308.72
329,L1_DoubleMu3_SQ_HTT200er,1,495.503,221.596,0,50.1428
330,L1_DoubleMu3_SQ_HTT220er,1,495.503,221.596,0,50.1428
331,L1_DoubleMu3_SQ_HTT240er,1,297.302,171.647,0,15.4575
332,L1_DoubleMu_15_7_SQ,1,297.302,171.647,0,15.9142
333,L1_DoubleMu_15_7_SQ_Mass_Min4,1,297.302,171.647,0,15.9142
334,L1_TripleMu3_SQ,1,1189.21,343.295,99.1006,372.193
335,L1_DoubleEG6_HTT240er,1,4162.23,642.245,297.302,591.448
336,L1_DoubleEG6_HTT250er,1,3765.82,610.897,0,279.989
337,L1_DoubleEG6_HTT270er,1,2576.62,505.316,0,144.926
338,L1_DoubleEG6_HTT300er,1,1684.71,408.602,0,61.5667
339,L1_ETMHF70_Jet60_OR_DoubleJet30,0,0,0,0,0
340,L1_ETMHF75_Jet60_OR_DoubleJet30,0,0,0,0,0
341,L1_ETMHF80_Jet60_OR_DoubleJet30,0,0,0,0,0
342,L1_ETMHF85_Jet60_OR_DoubleJet30,0,0,0,0,0
343,L1_ETMHF90_Jet60_OR_DoubleJet30,0,0,0,0,0
344,L1_ETMHF95_Jet60_OR_DoubleJet30,0,0,0,0,0
345,L1_ETMHF100_Jet60_OR_DoubleJet30,0,0,0,0,0
346,L1_ETMHF105_Jet60_OR_DoubleJet30,0,0,0,0,0
347,L1_ETMHF110_Jet60_OR_DoubleJet30,1,14666.9,1205.61,396.402,3968.9
348,L1_ETMHF115_Jet60_OR_DoubleJet30,1,10207.4,1005.76,0,1983.59
349,L1_ETMHF120_Jet60_OR_DoubleJet30,1,6441.54,798.975,0,917.176
350,L1_ETMHF70_Jet60_OR_DiJet30woTT28,0,0,0,0,0
351,L1_ETMHF80_Jet60_OR_DiJet30woTT28,0,0,0,0,0
352,L1_ETMHF90_Jet60_OR_DiJet30woTT28,0,0,0,0,0
353,L1_ETMHF100_Jet60_OR_DiJet30woTT28,0,0,0,0,0
354,L1_ETMHF110_Jet60_OR_DiJet30woTT28,1,10603.8,1025.1,0,2457.62
355,L1_ETMHF120_Jet60_OR_DiJet30woTT28,1,4459.53,664.787,0,512.515
356,L1_ETMHF70_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
357,L1_ETMHF80_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
358,L1_ETMHF90_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
359,L1_ETMHF100_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
360,L1_ETMHF110_Jet90_OR_DoubleJet45_OR_TripleJet30,1,11495.7,1067.35,0,2523.68
361,L1_DoubleMu7_SQ_EG7,1,396.402,198.201,0,78.83
370,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4,1,2477.52,495.503,99.1006,633.715
371,L1_DoubleMu4p5er2p0_SQ_OS_Mass7to18,1,1090.11,328.68,198.201,437.244
372,L1_DoubleMu4_SQ_OS_dR_Max1p2,1,2180.21,464.823,198.201,579.209
373,L1_DoubleMu5_SQ_OS_Mass7to18,1,693.704,262.196,99.1006,267.572
374,L1_DoubleMu_20_2_SQ_Mass_Max20,1,396.402,198.201,0,27.6435
375,L1_TripleMu_5_0_0_DoubleMu_5_0_OS_Mass_Max17,1,3270.32,569.29,693.704,1521.06
376,L1_DoubleMu4_OS_EG12,1,891.906,297.302,297.302,466.874
377,L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4,1,2081.11,454.136,0,427.255
378,L1_DoubleMu4p5_SQ_OS_dR_Max1p2,1,1387.41,370.801,0,222.447
379,L1_TripleMu_5_3_0_DoubleMu_5_3_OS_Mass_Max17,1,1189.21,343.295,0,259.525
380,L1_DoubleMu5_OS_EG12,1,99.1006,99.1006,0,9.91006
381,L1_DoubleMu6_SQ_OS,1,594.604,242.746,0,79.6003
390,L1_Mu6_DoubleEG17,1,99.1006,99.1006,99.1006,99.1006
391,L1_DoubleMu7_EG7,1,495.503,221.596,0,88.7401
400,L1_IsolatedBunch,0,0,0,0,0
401,L1_FirstBunchInTrain,0,0,0,0,0
402,L1_FirstBunchAfterTrain,0,0,0,0,0
403,L1_Mu5_EG15,0,0,0,0,0
404,L1_Mu5_EG20,0,0,0,0,0
405,L1_Mu5_IsoEG18,0,0,0,0,0
406,L1_Mu12_EG10,0,0,0,0,0
407,L1_Mu20_EG10,0,0,0,0,0
408,L1_MU20_EG15,1,0,0,0,0
409,L1_Mu20_IsoEG6,1,99.1006,99.1006,0,11.0112
410,L1_Mu6_HTT200er,1,1783.81,420.448,297.302,422.168
411,L1_Mu8_HTT150er,1,2180.21,464.823,396.402,730.76
412,L1_EG25er2p1_HTT125er,0,0,0,0,0
413,L1_EG27er2p1_HTT200er,1,2973.02,542.796,198.201,401.797
414,L1_DoubleJet60er3p0_ETM60,2,4955.03,700.747,495.503,1436.5
415,L1_QuadJet36er3p0_Tau52,80,0,0,0,0
416,L1_ETM75_Jet60_dPhi_Min0p4,0,0,0,0,0
417,L1_DoubleMu0_ETM40,0,0,0,0,0
418,L1_DoubleMu0_ETM55,0,0,0,0,0
419,L1_DoubleMu0_ETM60,0,0,0,0,0
420,L1_DoubleMu0_ETM65,0,0,0,0,0
421,L1_DoubleMu0_ETM70,0,0,0,0,0
422,L1_Jet32_DoubleMu_10_0_dPhi_Jet_Mu0_Max0p4_dPhi_Mu_Mu_Min1p0,100,0,0,0,0
423,L1_Jet32_Mu0_EG10_dPhi_Jet_Mu_Max0p4_dPhi_Mu_EG_Min1p0,190,99.1006,99.1006,99.1006,99.1006
424,L1_DoubleEG6_HTT255er,1,3270.32,569.29,0,216.964
425,L1_DoubleMu0er1p4_dEta_Max1p8_OS,1,3964.02,626.767,1090.11,1817.97
426,L1_DoubleMu_10_0_dEta_Max1p8,0,0,0,0,0
427,L1_Mu6_DoubleEG10,0,0,0,0,0
428,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4,430,99.1006,99.1006,99.1006,99.1006
429,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4,20,99.1006,99.1006,0,49.5503
430,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4,1,297.302,171.647,0,14.8651
431,L1_SingleEG2_BptxAND,0,0,0,0,0
432,L1_SingleJet12_BptxAND,0,0,0,0,0
433,L1_ETT55_BptxAND,0,0,0,0,0
434,L1_ETT70_BptxAND,0,0,0,0,0
435,L1_ETT75_BptxAND,0,0,0,0,0
436,L1_MinimumBiasHF0_AND_BptxAND,0,0,0,0,0
437,L1_MinimumBiasHF0_OR_BptxAND,0,0,0,0,0
438,L1_Mu10er2p1_ETM30,0,0,0,0,0
439,L1_Mu14er2p1_ETM30,0,0,0,0,0
450,L1_AlwaysTrue,0,0,0,0,0
451,L1_NotBptxOR,0,0,0,0,0
452,L1_BptxXOR,0,0,0,0,0
453,L1_ZeroBias_copy,0,0,0,0,0
454,L1_BPTX_BeamGas_Ref1_VME,0,0,0,0,0
455,L1_BPTX_BeamGas_Ref2_VME,0,0,0,0,0
456,L1_BPTX_BeamGas_B1_VME,0,0,0,0,0
457,L1_BPTX_BeamGas_B2_VME,0,0,0,0,0
458,L1_ZeroBias,0,0,0,0,0
459,L1_BptxPlus,0,0,0,0,0
460,L1_BptxMinus,0,0,0,0,0
461,L1_BptxOR,0,0,0,0,0
462,L1_BPTX_AND_Ref1_VME,0,0,0,0,0
463,L1_BPTX_B1NotB2_VME,0,0,0,0,0
464,L1_BPTX_B2NotB1_VME,0,0,0,0,0
465,L1_BPTX_NotOR_VME,0,0,0,0,0
466,L1_BPTX_AND_Ref2_NIM,0,0,0,0,0
467,L1_BPTX_B1NotB2_NIM,0,0,0,0,0
468,L1_BPTX_B2NotB1_NIM,0,0,0,0,0
469,L1_BPTX_NotOR_NIM,0,0,0,0,0
470,L1_BPTX_AND_Ref3_VME,0,0,0,0,0
471,L1_BPTX_OR_Ref3_VME,0,0,0,0,0
472,L1_BPTX_RefAND_VME,0,0,0,0,0
473,L1_FirstCollisionInOrbit,0,0,0,0,0
474,L1_BPTX_AND_Ref4_VME,0,0,0,0,0
475,L1_BPTX_OR_Ref4_VME,0,0,0,0,0
476,L1_LastCollisionInTrain,0,0,0,0,0
477,L1_FirstCollisionInTrain,0,0,0,0,0
478,L1_BPTX_AND_NIM,0,0,0,0,0
479,L1_BPTX_B1_NIM,0,0,0,0,0
480,L1_BPTX_B2_NIM,0,0,0,0,0
481,L1_BPTX_OR_NIM,0,0,0,0,0



9999,Total rate,1,105.047,3.22648,34.3879,105.047
